problem_family,setting,kappa,seed,checkpoint_source,checkpoint_step,target_relative_update_norm,candidate,old_loss,recovery_error,elapsed_s,delta_loss,new_loss,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,update_fro_norm,update_op_norm,sigma_update,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Init,0,0.003,FreshAdamSign,0.00014695216996577507,0.9997008180844602,1.5672815411817282,2.1590058675065174e-07,0.00014673626937902442,2.1171194697748364e-07,0.4425010712034644,1.1150496861000883e-05,0.018986772483471206,0.011919473974018501,"[[0.011322794536473706,0.003069485702558346,0.0022375171321698723,0.0010629936890688568,0.0005461131837970574],[0.0022613503847538595,0.00044040649394237416,0.0002988748259052762,0.00012745817548005418,2.746920098912327e-05],[0.0022613503847538595,0.00044040649394237416,0.0002988748259052762,0.00012745817548005418,2.746920098912327e-05],[0.0022613503847538595,0.00044040649394237416,0.0002988748259052762,0.00012745817548005418,2.746920098912327e-05],[0.0022613503847538595,0.00044040649394237416,0.0002988748259052762,0.00012745817548005418,2.746920098912327e-05],[0.0022613503847538595,0.00044040649394237416,0.0002988748259052762,0.00012745817548005418,2.746920098912327e-05],[0.0022613503847538595,0.00044040649394237416,0.0002988748259052762,0.00012745817548005418,2.746920098912327e-05],[0.0022613503847538595,0.00044040649394237416,0.0002988748259052762,0.00012745817548005418,2.746920098912327e-05],[0.0022613503847538595,0.00044040649394237416,0.0002988748259052762,0.00012745817548005418,2.746920098912327e-05],[0.011919473974018501,0.005249873485878403,0.0015596350469220673,0.0010108789327886245,0.0001847850759705561]]",1.931604980968281,1.0811996986637942,0.3863209961936562,0.2162399397327588,0.5623092139919601
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Init,0,0.003,PolarMuon,0.00014695216996577507,0.9997008180844602,1.5679097501561046,9.258791277560346e-08,0.00014685958205299946,9.2228344132696e-08,0.19276730319985275,4.857505097982541e-06,0.018986772483471203,0.002685135115181728,"[[0.002685135115181726,0.0026851351151817257,0.0026851351151817257,0.0026851351151817252,0.002685135115181725],[0.002685135115181728,0.002685135115181727,0.0026851351151817265,0.002685135115181726,0.0026851351151817252],[0.002685135115181728,0.002685135115181727,0.0026851351151817265,0.002685135115181726,0.0026851351151817252],[0.002685135115181728,0.002685135115181727,0.0026851351151817265,0.002685135115181726,0.0026851351151817252],[0.002685135115181728,0.002685135115181727,0.0026851351151817265,0.002685135115181726,0.0026851351151817252],[0.002685135115181728,0.002685135115181727,0.0026851351151817265,0.002685135115181726,0.0026851351151817252],[0.002685135115181728,0.002685135115181727,0.0026851351151817265,0.002685135115181726,0.0026851351151817252],[0.002685135115181728,0.002685135115181727,0.0026851351151817265,0.002685135115181726,0.0026851351151817252],[0.002685135115181728,0.002685135115181727,0.0026851351151817265,0.002685135115181726,0.0026851351151817252],[0.0026851351151817257,0.0026851351151817257,0.0026851351151817252,0.002685135115181725,0.002685135115181725]]",5.0,4.999999999999995,1.0,0.9999999999999989,0.9999999999999989
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.0003,GD,0.00014378756681359585,0.9899218282612754,1.5700839161872864,1.3936523181237032e-07,0.00014364820158178348,1.3902559169882904e-07,0.9999999999999998,7.329492142779041e-05,0.001896797063024291,0.0014857266046861164,"[[0.0010525925360982595,9.978856464971164e-06,2.5078417364168505e-06,1.930045152762313e-06,1.3156760393113612e-06],[0.0001829549371024804,6.048667573559073e-07,1.5740172550162943e-07,9.776192807382679e-08,3.6808281831632824e-08],[0.00018428658341147655,6.033338884440468e-07,1.5744807307019907e-07,9.794906361220105e-08,3.6554392150886714e-08],[0.00018562298426236476,6.018842880908486e-07,1.574973700717302e-07,9.813474355787745e-08,3.629842556963191e-08],[0.00018696422109996353,6.005162303389814e-07,1.5754974921406534e-07,9.831894669992765e-08,3.60404707899532e-08],[0.00018831037864340547,5.9922803297364e-07,1.5760533748283866e-07,9.850165202542823e-08,3.578061728466127e-08],[0.00018966154476648508,5.980180568402352e-07,1.5766425611048595e-07,9.868283870875468e-08,3.5518955188520613e-08],[0.00019101781038460627,5.968847051410148e-07,1.5772662056105627e-07,9.886248610124487e-08,3.525557518865287e-08],[0.0001923792693480077,5.958264227142079e-07,1.577925405290232e-07,9.904057372079492e-08,3.4990568414573864e-08],[0.0014857266046861164,2.4555308869775586e-05,2.6474185794805222e-06,1.8174956379663516e-06,1.1350886152879478e-06]]",1.0146896855334202,1.000046893349698,0.2029379371066841,0.2000093786699396,0.9856743465841669
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.0003,FreshAdamSign,0.00014378756681359585,0.9899218282612754,1.5707483331207186,1.078870789070522e-07,0.0001436796797346888,1.0786768537424443e-07,0.7758836632604883,5.68683321357837e-05,0.001896797063024291,0.0012070132365809855,"[[0.0010792774757968145,0.0003744490493067437,4.664343450544337e-05,8.330455341148885e-06,1.6881680298697605e-06],[0.0003168124397325354,6.84089081042763e-05,1.450161232641631e-07,3.9745171718596894e-09,1.2135917408860902e-09],[0.0003158794969926944,6.730022258881725e-05,1.3978985745139584e-07,3.843777584222346e-09,1.20186563903962e-09],[0.00031497101207012,6.486466279907846e-05,1.3489463440447352e-07,3.7461271915459595e-09,1.1913212544875631e-09],[0.000314193587138496,6.0543329768992894e-05,1.3043630789009099e-07,3.74102917834802e-09,1.1755349747187814e-09],[0.00031393679386675457,5.425386201603662e-05,1.255182907327928e-07,4.066814284685341e-09,1.1136810185899815e-09],[0.0003149923588196455,4.984154414270322e-05,1.1715995514390337e-07,4.481564133196353e-09,9.830966964999377e-10],[0.00031691815895170566,4.440941268270929e-05,1.0854094314332153e-07,4.517398285240017e-09,8.994950453763804e-10],[0.00031940872247565474,3.7140428152223995e-05,9.735865362072295e-08,4.440143780320657e-09,8.940576046961657e-10],[0.0012070132365809855,9.725179168392134e-05,5.213713030722364e-06,1.3911006164627206e-06,1.0506700856096549e-07]]",1.3660200418772153,1.038843319893625,0.27320400837544306,0.207768663978725,0.766301698875416
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.0003,PolarMuon,0.00014378756681359585,0.9899218282612754,1.5713994160760194,4.246497606135401e-08,0.0001437451018375345,4.242109267921707e-08,0.30513153845166735,2.2364592135955775e-05,0.001896797063024291,0.0002682476131598409,"[[0.0002682476131598408,0.00026824761315984066,0.00026824761315984066,0.00026824761315984066,0.0002682476131598405],[0.00026824761315984077,0.0002682476131598407,0.0002682476131598407,0.00026824761315984066,0.00026824761315984055],[0.00026824761315984066,0.00026824761315984055,0.00026824761315984055,0.00026824761315984044,0.0002682476131598404],[0.00026824761315984077,0.00026824761315984077,0.00026824761315984066,0.0002682476131598406,0.00026824761315984055],[0.0002682476131598407,0.0002682476131598407,0.00026824761315984066,0.00026824761315984066,0.00026824761315984066],[0.00026824761315984077,0.0002682476131598407,0.0002682476131598407,0.0002682476131598406,0.0002682476131598406],[0.0002682476131598408,0.00026824761315984077,0.00026824761315984077,0.00026824761315984066,0.0002682476131598406],[0.0002682476131598407,0.0002682476131598407,0.0002682476131598407,0.00026824761315984066,0.00026824761315984055],[0.0002682476131598409,0.00026824761315984077,0.0002682476131598407,0.00026824761315984066,0.00026824761315984066],[0.00026824761315984066,0.00026824761315984066,0.0002682476131598406,0.0002682476131598406,0.00026824761315984055]]",5.0,4.9999999999999964,1.0,0.9999999999999993,0.9999999999999991
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.001,GD,0.00014378756681359585,0.9899218282612754,1.5720312499906868,4.671924948548888e-07,0.00014332037431874096,4.6341863899609686e-07,0.9999999999999999,7.329492142779043e-05,0.0063226568767476374,0.004952422015620389,"[[0.0035086417869941975,3.326285488323721e-05,8.359472454722765e-06,6.433483842541099e-06,4.3855867977042895e-06],[0.0006098497903416015,2.016222524519696e-06,5.246724183387586e-07,3.2587309357943e-07,1.2269427277209563e-07],[0.0006142886113715887,2.01111296148016e-06,5.248269102340155e-07,3.2649687870733574e-07,1.2184797383629397e-07],[0.0006187432808745493,2.0062809603028364e-06,5.249912335724412e-07,3.2711581185959284e-07,1.2099475189877655e-07],[0.0006232140703332118,2.001720767796604e-06,5.251658307135416e-07,3.27729822333088e-07,1.2013490263316642e-07],[0.0006277012621446849,1.997426776578806e-06,5.253511249427961e-07,3.283388400847637e-07,1.1926872428221868e-07],[0.0006322051492216169,1.9933935228007903e-06,5.255475203682951e-07,3.289427956958482e-07,1.183965172950651e-07],[0.0006367260346153543,1.989615683803383e-06,5.257554018701923e-07,3.295416203374844e-07,1.1751858396217538e-07],[0.0006412642311600257,1.9860880757140225e-06,5.259751350967307e-07,3.3013524573598854e-07,1.1663522804857727e-07],[0.004952422015620389,8.185102956591866e-05,8.82472859826838e-06,6.058318793221192e-06,3.7836287176264723e-06]]",1.0146896855334204,1.000046893349698,0.20293793710668404,0.20000937866993956,0.9856743465841671
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.001,FreshAdamSign,0.00014378756681359585,0.9899218282612754,1.5726465831976384,3.5977320851236826e-07,0.00014342779360508348,3.5955895124748146e-07,0.7758836632604883,5.68683321357837e-05,0.0063226568767476374,0.0040233774552699535,"[[0.003597591585989384,0.0012481634976891458,0.00015547811501814477,2.7768184470496264e-05,5.627226766232502e-06],[0.001056041465775118,0.0002280296936809212,4.833870775472569e-07,1.3248390572854853e-08,4.0453058029889955e-09],[0.0010529316566423147,0.00022433407529605766,4.659661915046248e-07,1.2812591947427617e-08,4.006218796765646e-09],[0.0010499033735670664,0.000216215542663595,4.4964878134813237e-07,1.2487090638484196e-08,3.971070848303171e-09],[0.0010473119571283202,0.00020181109922997627,4.3478769296697613e-07,1.2470097261185891e-08,3.918449915691869e-09],[0.001046455979555849,0.00018084620672012216,4.183943024426577e-07,1.3556047615639652e-08,3.7122700619800114e-09],[0.0010499745293988184,0.00016613848047567734,3.905331838130385e-07,1.4938547110630752e-08,3.276988988337476e-09],[0.0010563938631723523,0.00014803137560903093,3.618031438110802e-07,1.5057994284124212e-08,2.998316817922706e-09],[0.001064695741585516,0.00012380142717407998,3.2452884540242117e-07,1.480047926783826e-08,2.980192015642469e-09],[0.0040233774552699535,0.00032417263894640437,1.7379043435741245e-05,4.637002054875703e-06,3.5022336186988593e-07]]",1.3660200418772153,1.038843319893625,0.2732040083754431,0.207768663978725,0.766301698875416
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.001,PolarMuon,0.00014378756681359585,0.9899218282612754,1.5732874581590295,1.418936972708072e-07,0.00014364567311632505,1.4140364226405692e-07,0.30513153845166735,2.2364592135955772e-05,0.006322656876747638,0.0008941587105328031,"[[0.0008941587105328029,0.0008941587105328023,0.0008941587105328021,0.0008941587105328021,0.0008941587105328019],[0.0008941587105328029,0.0008941587105328029,0.0008941587105328024,0.0008941587105328023,0.0008941587105328023],[0.000894158710532802,0.000894158710532802,0.000894158710532802,0.000894158710532802,0.0008941587105328019],[0.0008941587105328026,0.0008941587105328026,0.0008941587105328026,0.0008941587105328022,0.0008941587105328019],[0.0008941587105328029,0.0008941587105328023,0.0008941587105328022,0.0008941587105328022,0.0008941587105328021],[0.0008941587105328026,0.0008941587105328024,0.0008941587105328024,0.0008941587105328024,0.0008941587105328022],[0.0008941587105328031,0.0008941587105328031,0.0008941587105328023,0.0008941587105328023,0.0008941587105328022],[0.0008941587105328031,0.0008941587105328027,0.0008941587105328023,0.0008941587105328021,0.0008941587105328019],[0.0008941587105328026,0.0008941587105328026,0.0008941587105328023,0.0008941587105328023,0.0008941587105328023],[0.0008941587105328026,0.0008941587105328022,0.0008941587105328021,0.000894158710532802,0.000894158710532802]]",5.0,4.999999999999996,1.0,0.9999999999999991,0.9999999999999993
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.003,GD,0.00014378756681359585,0.9899218282612754,1.5739064579829574,1.4242206131581453e-06,0.0001423633462004377,1.3902559169882907e-06,1.0,7.329492142779043e-05,0.018967970630242914,0.01485726604686117,"[[0.010525925360982593,9.978856464971166e-05,2.5078417364168273e-05,1.9300451527623296e-05,1.3156760393113144e-05],[0.0018295493710248046,6.04866757355909e-06,1.5740172550163273e-06,9.776192807382902e-07,3.6808281831630116e-07],[0.0018428658341147666,6.033338884440458e-06,1.5744807307020056e-06,9.794906361220376e-07,3.6554392150886427e-07],[0.0018562298426236478,6.018842880908512e-06,1.5749737007173188e-06,9.813474355787673e-07,3.629842556963835e-07],[0.0018696422109996354,6.00516230338984e-06,1.5754974921406164e-06,9.831894669992836e-07,3.6040470789956254e-07],[0.001883103786434055,5.992280329736404e-06,1.576053374828314e-06,9.850165202542927e-07,3.5780617284660454e-07],[0.0018966154476648515,5.980180568402374e-06,1.5766425611048913e-06,9.868283870875542e-07,3.5518955188521063e-07],[0.0019101781038460628,5.968847051410147e-06,1.5772662056106219e-06,9.886248610124364e-07,3.525557518865178e-07],[0.001923792693480077,5.958264227142095e-06,1.5779254052902503e-06,9.904057372079454e-07,3.499056841457762e-07],[0.01485726604686117,0.000245553088697756,2.6474185794804737e-05,1.817495637966369e-05,1.135088615287952e-05]]",1.0146896855334204,1.000046893349698,0.20293793710668404,0.20000937866993956,0.9856743465841671
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.003,FreshAdamSign,0.00014378756681359585,0.9899218282612754,1.5745191250462085,1.0805735344982513e-06,0.0001427069932790976,1.0786768537424446e-06,0.7758836632604883,5.68683321357837e-05,0.018967970630242918,0.01207013236580986,"[[0.01079277475796815,0.0037444904930674394,0.0004664343450544341,8.330455341148881e-05,1.688168029869757e-05],[0.003168124397325355,0.0006840890810427636,1.4501612326415987e-06,3.974517171852587e-08,1.2135917408965447e-08],[0.003158794969926945,0.0006730022258881728,1.3978985745139653e-06,3.843777584228788e-08,1.2018656390500705e-08],[0.0031497101207012003,0.0006486466279907848,1.3489463440444657e-06,3.74612719155035e-08,1.1913212544672038e-08],[0.00314193587138496,0.000605433297689929,1.3043630789007593e-06,3.741029178360164e-08,1.1755349747064101e-08],[0.003139367938667547,0.0005425386201603664,1.255182907327965e-06,4.066814284691788e-08,1.1136810185972489e-08],[0.0031499235881964544,0.0004984154414270325,1.171599551438924e-06,4.4815641332040334e-08,9.830966964976028e-09],[0.0031691815895170576,0.00044409412682709307,1.0854094314331862e-06,4.5173982852311656e-08,8.994950453801292e-09],[0.003194087224756549,0.00037140428152224013,9.735865362074711e-07,4.440143780333973e-08,8.940576047028046e-09],[0.01207013236580986,0.0009725179168392135,5.213713030722367e-05,1.3911006164627237e-05,1.0506700856097006e-06]]",1.3660200418772153,1.038843319893625,0.27320400837544306,0.20776866397872507,0.7663016988754162
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,1,0.003,PolarMuon,0.00014378756681359585,0.9899218282612754,1.575126875191927,4.2868474691088246e-07,0.00014335888206668497,4.2421092679217076e-07,0.3051315384516674,2.2364592135955775e-05,0.018967970630242914,0.0026824761315984093,"[[0.0026824761315984084,0.0026824761315984076,0.002682476131598407,0.002682476131598407,0.002682476131598406],[0.0026824761315984093,0.002682476131598408,0.002682476131598408,0.0026824761315984076,0.002682476131598407],[0.0026824761315984063,0.0026824761315984054,0.0026824761315984054,0.002682476131598405,0.002682476131598405],[0.0026824761315984084,0.002682476131598408,0.0026824761315984076,0.002682476131598407,0.0026824761315984054],[0.0026824761315984093,0.002682476131598407,0.0026824761315984067,0.0026824761315984067,0.002682476131598406],[0.0026824761315984084,0.002682476131598408,0.002682476131598407,0.002682476131598407,0.002682476131598406],[0.002682476131598409,0.0026824761315984084,0.0026824761315984084,0.0026824761315984076,0.002682476131598407],[0.002682476131598409,0.002682476131598408,0.0026824761315984076,0.0026824761315984076,0.0026824761315984067],[0.0026824761315984093,0.0026824761315984084,0.002682476131598408,0.002682476131598408,0.0026824761315984076],[0.0026824761315984076,0.002682476131598407,0.002682476131598407,0.0026824761315984067,0.0026824761315984063]]",5.0,4.999999999999997,1.0,0.9999999999999993,0.9999999999999993
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,3,0.0003,GD,0.00010780487620490759,0.8683426108624374,1.5780818331986666,3.6958448037075506e-07,0.00010743529172453684,3.687106319141807e-07,1.0000000000000002,0.00019343823228287784,0.0019060897505255845,0.0012501795309925279,"[[0.0010951817330994182,5.2795792032127e-06,3.410537554358848e-06,7.028179512966271e-07,4.847185853828448e-07],[0.00032898025218043396,3.22305518940381e-07,1.5916572337970355e-07,2.867360698314405e-08,1.995785173776601e-08],[0.00032913015646865147,3.19747953267263e-07,1.611518430793789e-07,2.8976515210564754e-08,1.9645148046128146e-08],[0.00032935107199914067,3.1743291409480897e-07,1.6323180104149036e-07,2.928797644783404e-08,1.9307751025032206e-08],[0.00032964492094566443,3.155529809687101e-07,1.654093866916107e-07,2.958309289127497e-08,1.8950278723826553e-08],[0.00032997724430867617,3.141499814344228e-07,1.6767936768353e-07,2.9857402844699626e-08,1.8576736874095994e-08],[0.0003303256975481493,3.1320354541569706e-07,1.700366102751373e-07,3.011158423461004e-08,1.8190781647715044e-08],[0.000330681442716458,3.1269816219385656e-07,1.724765914601564e-07,3.034484658888847e-08,1.7795606292206408e-08],[0.00033103914549275433,3.1262170721071475e-07,1.7499376454424138e-07,3.0556444809806824e-08,1.7393974376020565e-08],[0.0012501795309925279,1.0297867562712467e-05,5.356716032466296e-06,5.322914546351491e-07,4.5790926326233857e-07]]",1.0070573397537002,1.0000129546375418,0.20141146795074003,0.20000259092750836,0.9930652489661658
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,3,0.0003,FreshAdamSign,0.00010780487620490759,0.8683426108624374,1.578744624974206,2.606323406859583e-07,0.00010754424386422163,2.603070481323835e-07,0.7059927910974134,0.00013656599751433869,0.001906089750525585,0.0011764291384310883,"[[0.0011183613718999579,0.0001968610332501663,0.00014277000176161247,7.156475919825062e-05,5.033045635416324e-06],[0.0003405432797085982,2.239580408127761e-06,8.784699161549711e-09,9.568273254834576e-10,1.729955951305779e-10],[0.0003406266683580929,2.1027527566610615e-06,1.0506428848592274e-08,1.0341010814506048e-09,1.2932972841626407e-10],[0.0003407048636939907,1.989667587797384e-06,1.1762438161373442e-08,1.0657603761381008e-09,1.0479894367051707e-10],[0.00034077592659185536,1.895378324020869e-06,1.2703132882992534e-08,1.0632179195313625e-09,8.91708285178024e-11],[0.0003408376573851202,1.8175784288295956e-06,1.3460993083522903e-08,1.0389436644628813e-09,7.811913478027485e-11],[0.00034089127216980504,1.7529338852822206e-06,1.4085495354073638e-08,1.0014584331693766e-09,6.96768606715066e-11],[0.000340938503763656,1.6985246204905128e-06,1.4600443614348861e-08,9.560035831117255e-10,6.283048273152088e-11],[0.0003409808547609952,1.6520549888750225e-06,1.5020927647286517e-08,9.05927752147581e-10,5.7004266802142124e-11],[0.0011764291384310883,7.083309298744761e-05,6.340675477098757e-06,1.0225694226107033e-06,2.3245758950595173e-07]]",1.1014012626318748,1.00553021048028,0.22028025252637495,0.20110604209605598,0.9384141043855365
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,3,0.0003,PolarMuon,0.00010780487620490759,0.8683426108624374,1.579387875040993,1.3735229698692755e-07,0.00010766752390792067,1.3719901676673675e-07,0.37210485646823044,7.197930565908848e-05,0.0019060897505255847,0.00026956179762936336,"[[0.0002695617976293632,0.00026956179762936314,0.0002695617976293631,0.0002695617976293631,0.00026956179762936303],[0.0002695617976293632,0.00026956179762936314,0.00026956179762936314,0.00026956179762936303,0.000269561797629363],[0.0002695617976293632,0.0002695617976293632,0.0002695617976293632,0.00026956179762936314,0.0002695617976293631],[0.00026956179762936325,0.0002695617976293631,0.0002695617976293631,0.00026956179762936303,0.000269561797629363],[0.00026956179762936325,0.0002695617976293632,0.0002695617976293632,0.0002695617976293631,0.00026956179762936303],[0.00026956179762936336,0.00026956179762936336,0.00026956179762936336,0.00026956179762936314,0.00026956179762936314],[0.0002695617976293632,0.0002695617976293631,0.00026956179762936303,0.00026956179762936303,0.0002695617976293629],[0.00026956179762936314,0.0002695617976293631,0.0002695617976293631,0.000269561797629363,0.0002695617976293629],[0.0002695617976293632,0.00026956179762936314,0.0002695617976293631,0.00026956179762936303,0.000269561797629363],[0.0002695617976293633,0.0002695617976293632,0.0002695617976293632,0.00026956179762936314,0.00026956179762936303]]",5.0,4.9999999999999964,1.0,0.9999999999999991,0.9999999999999991
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,3,0.001,GD,0.00010780487620490759,0.8683426108624374,1.5800450001843274,1.238725404885578e-06,0.00010656615080002202,1.2290354397139358e-06,1.0000000000000002,0.00019343823228287784,0.00635363250175195,0.004167265103308427,"[[0.0036506057769980617,1.7598597344042326e-05,1.1368458514529501e-05,2.3427265043220314e-06,1.6157286179428203e-06],[0.0010966008406014464,1.0743517298012482e-06,5.305524112656821e-07,9.557868994381249e-08,6.652617245922382e-08],[0.0010971005215621716,1.065826510890881e-06,5.371728102646003e-07,9.658838403521092e-08,6.548382682043293e-08],[0.001097836906663802,1.058109713649402e-06,5.441060034716327e-07,9.762658815944566e-08,6.435917008343246e-08],[0.0010988164031522146,1.0518432698956914e-06,5.513646223053652e-07,9.861030963758349e-08,6.316759574607594e-08],[0.001099924147695587,1.047166604781419e-06,5.589312256117728e-07,9.952467614899893e-08,6.192245624699116e-08],[0.001101085658493831,1.0440118180523455e-06,5.667887009171134e-07,1.003719474487003e-07,6.063593882571826e-08],[0.0011022714757215268,1.0423272073128646e-06,5.749219715338548e-07,1.0114948862963012e-07,5.931868764068209e-08],[0.001103463818309181,1.042072357369095e-06,5.833125484808122e-07,1.0185481603269244e-07,5.797991458675823e-08],[0.004167265103308427,3.432622520904166e-05,1.785572010822101e-05,1.7743048487838361e-06,1.5263642108744625e-06]]",1.0070573397537004,1.0000129546375418,0.20141146795074003,0.20000259092750836,0.9930652489661658
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,3,0.001,FreshAdamSign,0.00010780487620490759,0.8683426108624374,1.5806904581841081,8.712839312862098e-07,0.00010693359227362138,8.676901604412782e-07,0.7059927910974133,0.00013656599751433866,0.0063536325017519504,0.003921430461436961,"[[0.003727871239666526,0.000656203444167221,0.0004759000058720415,0.00023854919732750203,1.6776818784721064e-05],[0.001135144265695327,7.46526802709249e-06,2.928233053849655e-08,3.1894244182857643e-09,5.76651983674872e-10],[0.0011354222278603097,7.009175855536865e-06,3.502142949529701e-08,3.4470036048790794e-09,4.310990947899976e-10],[0.0011356828789799696,6.632225292657955e-06,3.920812720460619e-08,3.5525345871124472e-09,3.4932981226220353e-10],[0.0011359197553061846,6.3179277467361984e-06,4.2343776276617866e-08,3.544059731772099e-09,2.972360949861612e-10],[0.001136125524617067,6.058594762765271e-06,4.486997694507942e-08,3.463145548203889e-09,2.6039711591820876e-10],[0.0011363042405660175,5.843112950940773e-06,4.6951651180298024e-08,3.3381947772254015e-09,2.322562023278275e-10],[0.0011364616792121872,5.6617487349684665e-06,4.866814538115749e-08,3.1866786104058006e-09,2.0943494251840393e-10],[0.0011366028492033175,5.506849962916793e-06,5.006975882427395e-08,3.0197591738349534e-09,1.9001422266712858e-10],[0.003921430461436961,0.00023611030995815882,2.1135584923662504e-05,3.4085647420356907e-06,7.748586316864896e-07]]",1.1014012626318745,1.00553021048028,0.2202802525263749,0.20110604209605598,0.9384141043855365
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,3,0.001,PolarMuon,0.00010780487620490759,0.8683426108624374,1.5813303750474006,4.5903326164391744e-07,0.00010734584294326368,4.573300558891225e-07,0.37210485646823044,7.197930565908846e-05,0.00635363250175195,0.0008985393254312114,"[[0.0008985393254312105,0.0008985393254312105,0.0008985393254312105,0.0008985393254312103,0.0008985393254312101],[0.0008985393254312105,0.0008985393254312105,0.0008985393254312105,0.0008985393254312104,0.0008985393254312103],[0.0008985393254312108,0.0008985393254312108,0.0008985393254312106,0.0008985393254312106,0.0008985393254312103],[0.0008985393254312107,0.0008985393254312106,0.0008985393254312104,0.0008985393254312104,0.00089853932543121],[0.000898539325431211,0.0008985393254312108,0.0008985393254312107,0.0008985393254312106,0.0008985393254312105],[0.0008985393254312114,0.0008985393254312111,0.0008985393254312108,0.0008985393254312108,0.0008985393254312106],[0.0008985393254312105,0.0008985393254312104,0.0008985393254312104,0.0008985393254312098,0.0008985393254312096],[0.0008985393254312107,0.0008985393254312106,0.0008985393254312105,0.0008985393254312105,0.0008985393254312104],[0.0008985393254312107,0.0008985393254312105,0.0008985393254312105,0.0008985393254312104,0.0008985393254312101],[0.000898539325431211,0.000898539325431211,0.0008985393254312109,0.0008985393254312108,0.00089853932543121]]",5.0,4.999999999999997,1.0,0.9999999999999994,0.9999999999999993
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,3,Adam,3,0.003,GD,0.00010780487620490759,0.8683426108624374,1.5819771660026163,3.773772199716882e-06,0.00010403110400519071,3.6871063191418077e-06,0.9999999999999999,0.0001934382322828778,0.019060897505255855,0.012501795309925281,"[[0.010951817330994186,5.2795792032127084e-05,3.410537554358838e-05,7.028179512965766e-06,4.847185853828311e-06],[0.0032898025218043407,3.223055189403816e-06,1.5916572337970317e-06,2.867360698314386e-07,1.995785173776636e-07],[0.0032913015646865145,3.197479532672712e-06,1.6115184307938207e-06,2.8976515210563705e-07,1.9645148046132086e-07],[0.0032935107199914067,3.17432914094813e-06,1.632318010414886e-06,2.928797644783434e-07,1.9307751025034993e-07],[0.0032964492094566438,3.1555298096870345e-06,1.6540938669160983e-06,2.958309289127464e-07,1.895027872381871e-07],[0.0032997724430867616,3.1414998143442925e-06,1.6767936768353067e-06,2.9857402844699703e-07,1.8576736874090253e-07],[0.003303256975481494,3.1320354541570114e-06,1.7003661027513827e-06,3.011158423460974e-07,1.81907816477137e-07],[0.00330681442716458,3.1269816219385506e-06,1.724765914601573e-06,3.0344846588889604e-07,1.7795606292202286e-07],[0.0033103914549275446,3.1262170721072906e-06,1.7499376454424833e-06,3.055644480980653e-07,1.739397437602011e-07],[0.012501795309925281,0.00010297867562712479,5.356716032466306e-05,5.322914546351531e-06,4.579092632623431e-06]]",1.0070573397537,1.0000129546375418,0.20141146795074003,0.2000025909275084,0.9930652489661659
