problem_family,setting,kappa,seed,checkpoint_source,checkpoint_step,target_relative_update_norm,comparison,delta_loss_ratio,delta_loss_delta,delta_loss_PolarMuon,delta_loss_GD,update_grad_inner_ratio,update_grad_inner_delta,update_grad_inner_PolarMuon,update_grad_inner_GD,update_grad_cosine_ratio,update_grad_cosine_delta,update_grad_cosine_PolarMuon,update_grad_cosine_GD,nrUpdate_ratio,nrUpdate_delta,nrUpdate_PolarMuon,nrUpdate_GD,stUpdate_ratio,stUpdate_delta,stUpdate_PolarMuon,stUpdate_GD,update_op_norm_ratio,update_op_norm_delta,update_op_norm_PolarMuon,update_op_norm_GD,delta_loss_FreshAdamSign,update_grad_inner_FreshAdamSign,update_grad_cosine_FreshAdamSign,nrUpdate_FreshAdamSign,stUpdate_FreshAdamSign,update_op_norm_FreshAdamSign
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Init,0,0.003,FreshAdamSign/GD,0.5261153443384414,-2.2936027745468018e-07,,4.840002197042774e-07,0.5289718979772633,-2.358494825374547e-07,,5.007121263564655e-07,0.5289718979772634,-0.4710281020227366,,1.0,1.3710669894317904,0.42428748004516237,,1.1434255596135556,1.0334108659439813,0.03346786382105882,,1.0017059682671186,0.6422058111118177,-0.006530743558510807,,0.018252793816480328,2.546399422495972e-07,2.6486264381901083e-07,0.5289718979772634,1.567713039658718,1.0351738320881774,0.01172205025796952
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Init,0,0.003,PolarMuon/FreshAdamSign,0.40844702637453667,-1.506330150415655e-07,1.0400692720803173e-07,,0.4031317319716155,-1.580881074816719e-07,1.0677453633733893e-07,,0.4031317319716154,-0.3157265405813766,0.21324535739588682,,3.189359196175641,3.432286960341282,5.0,,4.830106640074043,3.964826167911821,4.999999999999998,,0.22908911641617483,-0.009036656121785289,0.0026853941361842317,,2.546399422495972e-07,2.6486264381901083e-07,0.5289718979772634,1.567713039658718,1.0351738320881774,0.01172205025796952
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.0003,PolarMuon/GD,0.20331222994140763,-3.5116221642263754e-08,8.961550054521717e-09,4.407777169678547e-08,0.2033124199082097,-3.512648940851892e-08,8.964180869624268e-09,4.409067027814319e-08,0.20331241990820959,-0.7966875800917905,0.20331241990820964,1.0000000000000002,4.568306423534095,3.9055024911984906,5.0,1.0944975088015094,4.994528920440955,3.998904585468179,4.999999999999998,1.0010954145318194,0.14592328303183616,-0.001559827085537954,0.00026650426684347075,0.0018263313523814249,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.0003,FreshAdamSign/GD,0.5266047861362785,-2.086620615903605e-08,,4.407777169678547e-08,0.5280296200121768,-2.0809490405093062e-08,,4.409067027814319e-08,0.5280296200121765,-0.47197037998782365,,1.0000000000000002,1.4091578483572835,0.4478222457336325,,1.0944975088015094,1.0250804402034492,0.025107913682112626,,1.0010954145318194,0.6835348499793603,-0.0005779702254187853,,0.0018263313523814249,2.321156553774942e-08,2.3281179873050126e-08,0.5280296200121766,1.542319754535142,1.026203328213932,0.0012483611269626395
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.0003,PolarMuon/FreshAdamSign,0.38608124212679124,-1.4250015483227704e-08,8.961550054521717e-09,,0.38503980118297365,-1.4316999003425858e-08,8.964180869624268e-09,,0.38503980118297376,-0.32471720010396693,0.20331241990820964,,3.2418699075192805,3.457680245464858,5.0,,4.872328770071627,3.973796671786066,4.999999999999998,,0.2134833111087787,-0.0009818568601191687,0.00026650426684347075,,2.321156553774942e-08,2.3281179873050126e-08,0.5280296200121766,1.542319754535142,1.026203328213932,0.0012483611269626395
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.001,PolarMuon/GD,0.2033086199598039,-1.1697470462499219e-07,2.985091387120689e-08,1.4682561849619909e-07,0.2033124199082097,-1.1708829802839641e-07,2.9880602898747565e-08,1.4696890092714398e-07,0.2033124199082097,-0.7966875800917899,0.20331241990820959,0.9999999999999994,4.568306423534095,3.9055024911984906,5.0,1.0944975088015094,4.994528920440955,3.998904585468179,4.999999999999998,1.0010954145318194,0.14592328303183616,-0.0051994236184598475,0.0008883475561449025,0.0060877711746047496,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.001,FreshAdamSign/GD,0.5232866999735329,-6.999372512175015e-08,,1.4682561849619909e-07,0.5280296200121767,-6.93649680169769e-08,,1.4696890092714398e-07,0.5280296200121769,-0.4719703799878229,,0.9999999999999994,1.4091578483572837,0.4478222457336327,,1.0944975088015094,1.0250804402034495,0.025107913682112848,,1.0010954145318194,0.6835348499793602,-0.001926567418062619,,0.0060877711746047496,7.683189337444893e-08,7.760393291016708e-08,0.5280296200121766,1.5423197545351421,1.0262033282139322,0.004161203756542131
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.001,PolarMuon/FreshAdamSign,0.3885224294255653,-4.698097950324204e-08,2.985091387120689e-08,,0.3850398011829737,-4.7723330011419515e-08,2.9880602898747565e-08,,0.38503980118297365,-0.324717200103967,0.20331241990820959,,3.24186990751928,3.457680245464858,5.0,,4.8723287700716265,3.973796671786066,4.999999999999998,,0.21348331110877874,-0.003272856200397228,0.0008883475561449025,,7.683189337444893e-08,7.760393291016708e-08,0.5280296200121766,1.5423197545351421,1.0262033282139322,0.004161203756542131
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.003,PolarMuon/GD,0.20327319173209887,-3.502554962935098e-07,8.936256683527051e-08,4.396180631287803e-07,0.20331241990820972,-3.512648940851891e-07,8.96418086962427e-08,4.4090670278143183e-07,0.2033124199082097,-0.7966875800917901,0.20331241990820964,0.9999999999999997,4.5683064235340956,3.905502491198491,5.0,1.0944975088015092,4.9945289204409535,3.998904585468177,4.9999999999999964,1.0010954145318194,0.14592328303183622,-0.015598270855379542,0.002665042668434709,0.018263313523814252,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.003,FreshAdamSign/GD,0.5138563892497561,-2.1371751256045392e-07,,4.396180631287803e-07,0.5280296200121768,-2.080949040509306e-07,,4.4090670278143183e-07,0.5280296200121768,-0.4719703799878231,,0.9999999999999997,1.4091578483572837,0.4478222457336327,,1.0944975088015092,1.02508044020345,0.025107913682113292,,1.0010954145318194,0.6835348499793599,-0.005779702254187863,,0.018263313523814252,2.259005505683264e-07,2.3281179873050124e-07,0.5280296200121766,1.542319754535142,1.0262033282139327,0.01248361126962639
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,1,0.003,PolarMuon/FreshAdamSign,0.39558366108648196,-1.365379837330559e-07,8.936256683527051e-08,,0.3850398011829737,-1.4316999003425856e-07,8.96418086962427e-08,,0.38503980118297376,-0.32471720010396693,0.20331241990820964,,3.2418699075192805,3.457680245464858,5.0,,4.872328770071623,3.9737966717860638,4.9999999999999964,,0.2134833111087789,-0.00981856860119168,0.002665042668434709,,2.259005505683264e-07,2.3281179873050124e-07,0.5280296200121766,1.542319754535142,1.0262033282139327,0.01248361126962639
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.0003,PolarMuon/GD,0.2192702462850812,-4.063842123813613e-08,1.1413420061324748e-08,5.2051841299460876e-08,0.2197577321954342,-4.038754058119129e-08,1.1375280080695122e-08,5.176282066188641e-08,0.21975773219543415,-0.780242267804566,0.2197577321954342,1.0000000000000002,4.605208453555557,3.91427281730545,5.0,1.08572718269455,4.991929897535522,3.9983833702335305,4.999999999999998,1.0016166297664677,0.1497016298596344,-0.0015054173526019654,0.00026504041312732095,0.0017704577657292864,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.0003,FreshAdamSign/GD,0.5669530501677387,-2.254089110788446e-08,,5.2051841299460876e-08,0.5643189049326314,-2.2552082389746486e-08,,5.176282066188641e-08,0.5643189049326313,-0.43568109506736885,,1.0000000000000002,1.6496750986182251,0.7053699144895695,,1.08572718269455,1.1140943356697186,0.11427878396894764,,1.0016166297664677,0.6325944537655736,-0.0006504760025027507,,0.0017704577657292864,2.9510950191576416e-08,2.9210738272139922e-08,0.5643189049326314,1.7910970971841196,1.1158954137354153,0.0011199817632265357
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.0003,PolarMuon/FreshAdamSign,0.386752035675984,-1.8097530130251668e-08,1.1413420061324748e-08,,0.38942117705886353,-1.78354581914448e-08,1.1375280080695122e-08,,0.38942117705886353,-0.34456117273719716,0.2197577321954342,,2.7915851172227177,3.2089029028158804,5.0,,4.480706649078069,3.884104586264583,4.999999999999998,,0.23664707929151516,-0.0008549413500992147,0.00026504041312732095,,2.9510950191576416e-08,2.9210738272139922e-08,0.5643189049326314,1.7910970971841196,1.1158954137354153,0.0011199817632265357
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.001,PolarMuon/GD,0.21815860734409032,-1.3741251504844894e-07,3.8342460755095556e-08,1.757549758035445e-07,0.21975773219543415,-1.3462513527063766e-07,3.791760026898374e-08,1.725427355396214e-07,0.21975773219543407,-0.7802422678045661,0.21975773219543412,1.0000000000000002,4.605208453555558,3.9142728173054504,5.0,1.0857271826945498,4.9919298975355195,3.998383370233528,4.999999999999996,1.0016166297664677,0.14970162985963434,-0.005018057842006554,0.0008834680437577365,0.00590152588576429,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.001,FreshAdamSign/GD,0.5730492817105075,-7.503871316227569e-08,,1.757549758035445e-07,0.5643189049326314,-7.517360796582164e-08,,1.725427355396214e-07,0.5643189049326313,-0.43568109506736885,,1.0000000000000002,1.6496750986182251,0.7053699144895693,,1.0857271826945498,1.1140943356697186,0.11427878396894764,,1.0016166297664677,0.6325944537655732,-0.0021682533416758384,,0.00590152588576429,1.007162626412688e-07,9.736912757379976e-08,0.5643189049326314,1.7910970971841191,1.1158954137354153,0.003733272544088452
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.001,PolarMuon/FreshAdamSign,0.3806978113521124,-6.237380188617325e-08,3.8342460755095556e-08,,0.3894211770588634,-5.945152730481602e-08,3.791760026898374e-08,,0.38942117705886337,-0.3445611727371972,0.21975773219543412,,2.7915851172227186,3.208902902815881,5.0,,4.4807066490780665,3.88410458626458,4.999999999999996,,0.23664707929151518,-0.0028498045003307153,0.0008834680437577365,,1.007162626412688e-07,9.736912757379976e-08,0.5643189049326314,1.7910970971841191,1.1158954137354153,0.003733272544088452
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.003,PolarMuon/GD,0.21517179688894236,-4.289559746666863e-07,1.1760437187323869e-07,5.46560346539925e-07,0.21975773219543418,-4.0387540581191294e-07,1.1375280080695122e-07,5.176282066188641e-07,0.21975773219543412,-0.7802422678045661,0.21975773219543418,1.0000000000000002,4.605208453555557,3.91427281730545,5.0,1.08572718269455,4.991929897535521,3.9983833702335296,4.999999999999997,1.0016166297664677,0.1497016298596344,-0.015054173526019659,0.00265040413127321,0.01770457765729287,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.003,FreshAdamSign/GD,0.5901007787129238,-2.240346604331098e-07,,5.46560346539925e-07,0.5643189049326314,-2.2552082389746486e-07,,5.176282066188641e-07,0.5643189049326313,-0.43568109506736885,,1.0000000000000002,1.6496750986182247,0.7053699144895691,,1.08572718269455,1.1140943356697186,0.11427878396894764,,1.0016166297664677,0.6325944537655734,-0.006504760025027511,,0.01770457765729287,3.225256861068152e-07,2.921073827213993e-07,0.5643189049326314,1.7910970971841191,1.1158954137354153,0.011199817632265357
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,3,0.003,PolarMuon/FreshAdamSign,0.364635676906335,-2.049213142335765e-07,1.1760437187323869e-07,,0.3894211770588634,-1.783545819144481e-07,1.1375280080695122e-07,,0.3894211770588635,-0.3445611727371972,0.21975773219543418,,2.7915851172227186,3.208902902815881,5.0,,4.480706649078068,3.884104586264582,4.999999999999997,,0.2366470792915152,-0.008549413500992148,0.00265040413127321,,3.225256861068152e-07,2.921073827213993e-07,0.5643189049326314,1.7910970971841191,1.1158954137354153,0.011199817632265357
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.0003,PolarMuon/GD,0.2805035105753178,-1.2877205705095e-07,5.0203183195069324e-08,1.7897524024601931e-07,0.28128692787858334,-1.2798812639792472e-07,5.009145968799928e-08,1.78079586085924e-07,0.2812869278785835,-0.7187130721214164,0.28128692787858345,0.9999999999999999,4.807879261947132,3.9600404403718197,5.0,1.0399595596281803,4.998048510230135,3.999609549654054,4.999999999999997,1.0003904503459435,0.17026929605950744,-0.0013340990826260963,0.0002737708880647515,0.0016078699706908478,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.0003,FreshAdamSign/GD,0.6087597134517697,-7.002232427889095e-08,,1.7897524024601931e-07,0.6086007627511332,-6.970021416362456e-08,,1.78079586085924e-07,0.6086007627511333,-0.3913992372488667,,0.9999999999999999,1.4054934010868967,0.4216967388264621,,1.0399595596281803,1.0622400457829178,0.06226434743032527,,1.0003904503459435,0.7387171027698234,-0.00042010892431150384,,0.0016078699706908478,1.0895291596712837e-07,1.0837937192229944e-07,0.6086007627511332,1.4616562984546424,1.0626547977762688,0.001187761046379344
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.0003,PolarMuon/FreshAdamSign,0.4607787019689851,-5.8749732772059044e-08,5.0203183195069324e-08,,0.46218628877007534,-5.8287912234300157e-08,5.009145968799928e-08,,0.4621862887700755,-0.3273138348725497,0.28128692787858345,,3.4207768305629194,3.5383437015453576,5.0,,4.705196843286353,3.9373452022237285,4.999999999999997,,0.23049323674933458,-0.0009139901583145925,0.0002737708880647515,,1.0895291596712837e-07,1.0837937192229944e-07,0.6086007627511332,1.4616562984546424,1.0626547977762688,0.001187761046379344
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.001,PolarMuon/GD,0.2787082977257028,-4.35338512344666e-07,1.6821551575797928e-07,6.035540281026453e-07,0.28128692787858334,-4.266270879930825e-07,1.6697153229333097e-07,5.935986202864135e-07,0.28128692787858345,-0.7187130721214168,0.2812869278785835,1.0000000000000002,4.807879261947131,3.9600404403718192,5.0,1.0399595596281805,4.998048510230134,3.999609549654053,4.9999999999999964,1.0003904503459435,0.17026929605950736,-0.00444699694208699,0.0009125696268825049,0.005359566568969494,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.001,FreshAdamSign/GD,0.60915354489055,-2.358969523509483e-07,,6.035540281026453e-07,0.6086007627511331,-2.3233404721208205e-07,,5.935986202864135e-07,0.6086007627511332,-0.39139923724886694,,1.0000000000000002,1.4054934010868962,0.42169673882646186,,1.0399595596281805,1.0622400457829178,0.06226434743032527,,1.0003904503459435,0.7387171027698233,-0.001400363081038347,,0.005359566568969494,3.67657075751697e-07,3.6126457307433144e-07,0.6086007627511333,1.4616562984546424,1.0626547977762688,0.003959203487931147
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.001,PolarMuon/FreshAdamSign,0.4575337368770955,-1.994415599937177e-07,1.6821551575797928e-07,,0.46218628877007545,-1.9429304078100047e-07,1.6697153229333097e-07,,0.4621862887700755,-0.3273138348725498,0.2812869278785835,,3.4207768305629194,3.5383437015453576,5.0,,4.705196843286352,3.9373452022237276,4.9999999999999964,,0.2304932367493345,-0.0030466338610486425,0.0009125696268825049,,3.67657075751697e-07,3.6126457307433144e-07,0.6086007627511333,1.4616562984546424,1.0626547977762688,0.003959203487931147
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.003,PolarMuon/GD,0.273822229709404,-1.358297080032608e-06,5.121775277057363e-07,1.8704746077383442e-06,0.2812869278785834,-1.2798812639792473e-06,5.00914596879993e-07,1.7807958608592404e-06,0.2812869278785834,-0.7187130721214168,0.28128692787858345,1.0000000000000002,4.807879261947132,3.9600404403718197,5.0,1.0399595596281803,4.998048510230135,3.999609549654054,4.999999999999997,1.0003904503459435,0.17026929605950739,-0.013340990826260966,0.0027377088806475147,0.01607869970690848,,,,,,
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.003,FreshAdamSign/GD,0.6104488607890111,-7.286455143096996e-07,,1.8704746077383442e-06,0.6086007627511332,-6.970021416362459e-07,,1.7807958608592404e-06,0.6086007627511332,-0.39139923724886694,,1.0000000000000002,1.4054934010868967,0.4216967388264621,,1.0399595596281803,1.0622400457829178,0.06226434743032527,,1.0003904503459435,0.7387171027698233,-0.004201089243115042,,0.01607869970690848,1.1418290934286446e-06,1.0837937192229944e-06,0.6086007627511333,1.4616562984546424,1.0626547977762688,0.01187761046379344
MatrixFactorizationInput,MF input kappa=1e+05,100000.0,4,Muon,10,0.003,PolarMuon/FreshAdamSign,0.4485588348145758,-6.296515657229084e-07,5.121775277057363e-07,,0.46218628877007545,-5.828791223430015e-07,5.00914596879993e-07,,0.4621862887700754,-0.32731383487254984,0.28128692787858345,,3.4207768305629194,3.5383437015453576,5.0,,4.705196843286353,3.9373452022237285,4.999999999999997,,0.23049323674933456,-0.009139901583145925,0.0027377088806475147,,1.1418290934286446e-06,1.0837937192229944e-06,0.6086007627511333,1.4616562984546424,1.0626547977762688,0.01187761046379344
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.003,PolarMuon/GD,0.8517639559977763,-8.932677066429955e-06,5.132714116169246e-05,6.0259818228122417e-05,0.8511058013267627,-9.033609110143596e-06,5.163772120789471e-05,6.0671330318038305e-05,0.8511058013267626,-0.14889419867323728,0.8511058013267618,0.9999999999999991,1.380488834724499,16.537134896875806,59.99999999999998,43.46286510312417,3.7019432742533964,43.7922962198547,59.99999999999991,16.20770378014521,0.5197387770176035,-0.0002890423536505835,0.0003128016841745942,0.0006018440378251777,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.003,FreshAdamSign/GD,0.7996986028988838,-1.2070125780152229e-05,,6.0259818228122417e-05,0.7988907846402327,-1.2201563635093947e-05,,6.0671330318038305e-05,0.7988907846402327,-0.2011092153597671,,0.9999999999999991,0.9959845835328832,-0.1745215042431596,,43.46286510312417,0.9741933160222512,-0.4182670894591709,,16.20770378014521,1.0131585813996973,7.919413761645067e-06,,0.0006018440378251777,4.818969244797019e-05,4.846976668294436e-05,0.798890784640232,43.28834359888101,15.789436690686038,0.0006097634515868228
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.003,PolarMuon/FreshAdamSign,1.0651062199060461,3.1374487137222733e-06,5.132714116169246e-05,,1.0653593929113154,3.1679545249503513e-06,5.163772120789471e-05,,1.0653593929113152,0.052215016686529836,0.8511058013267618,,1.3860544204687693,16.711656401118965,59.99999999999998,,3.8000089031290805,44.21056330931387,59.99999999999991,,0.5129885750951,-0.0002969617674122286,0.0003128016841745942,,4.818969244797019e-05,4.846976668294436e-05,0.798890784640232,43.28834359888101,15.789436690686038,0.0006097634515868228
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.01,PolarMuon/GD,0.853335173600391,-2.8990563214774303e-05,0.0001686748479574002,0.0001976654111721745,0.8511058013267625,-3.0112030367145375e-05,0.00017212573735964903,0.0002022377677267944,0.8511058013267623,-0.14889419867323772,0.8511058013267622,0.9999999999999999,1.3804888347245006,16.537134896875877,60.00000000000005,43.46286510312417,3.7019432742533946,43.79229621985467,59.99999999999988,16.20770378014521,0.5197387770176036,-0.0009634745121686115,0.001042672280581981,0.0020061467927505925,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.01,FreshAdamSign/GD,0.8016271135113797,-3.921145817318422e-05,,0.0001976654111721745,0.7988907846402327,-4.067187878364651e-05,,0.0002022377677267944,0.7988907846402323,-0.20110921535976767,,0.9999999999999999,0.9959845835328829,-0.1745215042431738,,43.46286510312417,0.974193316022251,-0.41826708945917446,,16.20770378014521,1.0131585813996977,2.639804587215109e-05,,0.0020061467927505925,0.0001584539529989903,0.0001615658889431479,0.7988907846402322,43.288343598881,15.789436690686035,0.0020325448386227436
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.01,PolarMuon/FreshAdamSign,1.0645038811904872,1.0220894958409919e-05,0.0001686748479574002,,1.0653593929113152,1.0559848416501135e-05,0.00017212573735964903,,1.0653593929113154,0.05221501668652995,0.8511058013267622,,1.3860544204687713,16.71165640111905,60.00000000000005,,3.800008903129079,44.21056330931384,59.99999999999988,,0.5129885750950999,-0.0009898725580407626,0.001042672280581981,,0.0001584539529989903,0.0001615658889431479,0.7988907846402322,43.288343598881,15.789436690686035,0.0020325448386227436
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.03,PolarMuon/GD,0.8581183435831377,-8.024288673009724e-05,0.0004853192074587083,0.0005655620941888055,0.8511058013267625,-9.033609110143618e-05,0.000516377212078947,0.0006067133031803832,0.8511058013267621,-0.14889419867323794,0.8511058013267618,0.9999999999999998,1.380488834724499,16.537134896875806,59.99999999999997,43.462865103124166,3.701943274253399,43.792296219854734,59.999999999999936,16.207703780145206,0.5197387770176033,-0.0028904235365058368,0.003128016841745941,0.006018440378251778,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.03,FreshAdamSign/GD,0.8074979706464592,-0.00010887185085678344,,0.0005655620941888055,0.7988907846402324,-0.00012201563635093961,,0.0006067133031803832,0.798890784640232,-0.201109215359768,,0.9999999999999998,0.9959845835328834,-0.1745215042431525,,43.462865103124166,0.974193316022251,-0.41826708945917446,,16.207703780145206,1.0131585813996973,7.919413761645153e-05,,0.006018440378251778,0.0004566902433320221,0.0004846976668294436,0.7988907846402318,43.28834359888101,15.789436690686031,0.006097634515868229
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,1,0.03,PolarMuon/FreshAdamSign,1.0626879258856257,2.86289641266862e-05,0.0004853192074587083,,1.0653593929113154,3.167954524950343e-05,0.000516377212078947,,1.0653593929113154,0.05221501668653006,0.8511058013267618,,1.386054420468769,16.711656401118958,59.99999999999997,,3.8000089031290836,44.210563309313905,59.999999999999936,,0.5129885750950997,-0.0029696176741222883,0.003128016841745941,,0.0004566902433320221,0.0004846976668294436,0.7988907846402318,43.28834359888101,15.789436690686031,0.006097634515868229
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.003,PolarMuon/GD,0.8339662143013071,-1.7253010028932605e-05,8.66596361612966e-05,0.0001039126461902292,0.833471024546774,-1.7399006208706035e-05,8.708134720338231e-05,0.00010448035341208835,0.8334710245467746,-0.16652897545322554,0.8334710245467754,1.0000000000000009,1.4395242570797084,18.31956307445696,60.000000000000014,41.680436925543056,7.360148273208326,51.847990315846445,59.99999999999994,8.152009684153501,0.3686011775201279,-0.0007014289977750796,0.0004094837451726473,0.001110912742947727,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.003,FreshAdamSign/GD,0.7969851718584015,-2.109580800804811e-05,,0.0001039126461902292,0.7962444202217573,-2.1288454984915754e-05,,0.00010448035341208835,0.7962444202217571,-0.2037555797782431,,1.0000000000000009,1.0136347121735028,0.5683007607456148,,41.680436925543056,1.556912465664712,4.539955813324536,,8.152009684153501,0.8014342566381527,-0.0002205892146135642,,0.001110912742947727,8.28168381821811e-05,8.319189842717259e-05,0.7962444202217578,42.24873768628867,12.691965497478037,0.0008903235283341627
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.003,PolarMuon/FreshAdamSign,1.0464011674855551,3.842797979115506e-06,8.66596361612966e-05,,1.0467527349386623,3.889448776209719e-06,8.708134720338231e-05,,1.0467527349386634,0.037226604325017565,0.8334710245467754,,1.4201607736903417,17.751262313711344,60.000000000000014,,4.72740018178605,47.308034502521906,59.99999999999994,,0.4599269053787792,-0.0004808397831615154,0.0004094837451726473,,8.28168381821811e-05,8.319189842717259e-05,0.7962444202217578,42.24873768628867,12.691965497478037,0.0008903235283341627
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.01,PolarMuon/GD,0.8351429705756752,-5.637450758708487e-05,0.00028558547909921395,0.0003419599866862988,0.8334710245467739,-5.7996687362353496e-05,0.0002902711573446077,0.0003482678447069612,0.833471024546774,-0.1665289754532262,0.8334710245467749,1.000000000000001,1.4395242570797087,18.31956307445696,60.0,41.68043692554304,7.360148273208328,51.84799031584643,59.99999999999993,8.152009684153498,0.3686011775201277,-0.0023380966592502672,0.0013649458172421578,0.003703042476492425,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.01,FreshAdamSign/GD,0.7987454751122004,-6.882099465118936e-05,,0.0003419599866862988,0.7962444202217575,-7.096151661638582e-05,,0.0003482678447069612,0.7962444202217573,-0.20375557977824288,,1.000000000000001,1.0136347121735025,0.5683007607456076,,41.68043692554304,1.5569124656647133,4.539955813324545,,8.152009684153498,0.8014342566381524,-0.0007352973820452155,,0.003703042476492425,0.00027313899203510947,0.0002773063280905754,0.7962444202217582,42.24873768628865,12.691965497478042,0.0029677450944472095
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.01,PolarMuon/FreshAdamSign,1.0455683275806502,1.2446487064104485e-05,0.00028558547909921395,,1.046752734938662,1.2964829254032324e-05,0.0002902711573446077,,1.0467527349386623,0.03722660432501668,0.8334710245467749,,1.420160773690342,17.75126231371135,60.0,,4.727400181786047,47.308034502521885,59.99999999999993,,0.45992690537877917,-0.0016027992772050517,0.0013649458172421578,,0.00027313899203510947,0.0002773063280905754,0.7962444202217582,42.24873768628865,12.691965497478042,0.0029677450944472095
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.03,PolarMuon/GD,0.8386789971099188,-0.00015939044410964807,0.0008286423678252703,0.0009880328119349184,0.833471024546774,-0.00017399006208706038,0.000870813472033823,0.0010448035341208833,0.8334710245467746,-0.16652897545322554,0.8334710245467754,1.0000000000000009,1.4395242570797093,18.319563074456987,60.00000000000002,41.680436925543034,7.360148273208329,51.84799031584642,59.99999999999991,8.152009684153493,0.3686011775201277,-0.007014289977750803,0.0040948374517264735,0.011109127429477277,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.03,FreshAdamSign/GD,0.8040349978021331,-0.0001936198521623909,,0.0009880328119349184,0.7962444202217577,-0.0002128845498491572,,0.0010448035341208833,0.7962444202217575,-0.20375557977824277,,1.0000000000000009,1.0136347121735025,0.5683007607456076,,41.680436925543034,1.5569124656647142,4.53995581332455,,8.152009684153493,0.8014342566381523,-0.002205892146135648,,0.011109127429477277,0.0007944129597725275,0.0008319189842717261,0.7962444202217581,42.24873768628864,12.691965497478042,0.008903235283341629
MatrixSensing,Matrix sensing kappa=1e+02,100.0,0,Adam,3,0.03,PolarMuon/FreshAdamSign,1.0430876757883507,3.422940805274284e-05,0.0008286423678252703,,1.0467527349386618,3.889448776209681e-05,0.000870813472033823,,1.046752734938663,0.03722660432501723,0.8334710245467754,,1.4201607736903428,17.75126231371138,60.00000000000002,,4.727400181786045,47.30803450252186,59.99999999999991,,0.45992690537877917,-0.004808397831615155,0.0040948374517264735,,0.0007944129597725275,0.0008319189842717261,0.7962444202217581,42.24873768628864,12.691965497478042,0.008903235283341629
